ckpt_dir,mode,dataset_name,sparsity_bias,prune_bias,quant_bias,policy_ppl,fixed_ppl,policy_keep_all,policy_prune_keep,policy_quant_ratio,fixed_keep_all,fixed_prune_keep,fixed_quant_ratio,sparsity_levels_kappa_order,policy_action_probs_kappa_order,fixed_levels_kappa_order,fixed_action_probs_kappa_order
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-15.0,-1.0,-5.5,10.179209717674162,9.89842681614754,1.0,0.872209830475705,0.896484375,1.0,0.8722098208963871,0.896484375,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.574219|0.000000|0.169085|0.043527|0.000000|0.037946|0.175223,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.064174|0.296875|0.000000|0.142857|0.496094|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.064174|0.296875|0.000000|0.142857|0.496094|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,0.0,-3.0,-5.5,10.717319193196925,11.598698077820114,0.5062500021553465,0.8348214402794838,0.5747767857142857,0.5,0.8348214317645345,0.5747767857142857,0.200000|1.000000,0.000000|0.032366|0.036830|0.000000|0.547991|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.108817|0.000000|0.270089|0.000000|0.000000|0.000000|0.003906,0.000000|0.104911|0.009487|0.000000|0.415737|0.094866|0.000000|0.000000|0.000000|0.000000|0.055804|0.003906|0.000000|0.273996|0.041295|0.000000|0.000000|0.000000,0.000000|0.104911|0.009487|0.000000|0.415737|0.094866|0.000000|0.000000|0.000000|0.000000|0.055804|0.003906|0.000000|0.273996|0.041295|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-20.0,-1.0,-6.5,10.267637215324779,9.891869624137817,1.0,0.8491071531815189,0.9977678571428571,1.0,0.8491071643573898,0.9977678571428571,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.597656|0.000000|0.004464|0.045759|0.000000|0.000000|0.352121,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.001116|0.244420|0.000000|0.003348|0.751116|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.001116|0.244420|0.000000|0.003348|0.751116|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-10.0,-3.0,-5.0,10.543805219367517,11.089192464259067,0.6758928587660193,0.8613839372992516,0.6531808035714286,0.7000000178813934,0.8613839277199337,0.6531808035714286,0.200000|1.000000,0.000000|0.003906|0.000000|0.000000|0.401228|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.304688|0.000000|0.288504|0.000000|0.000000|0.000000|0.001674,0.000000|0.090960|0.025670|0.000000|0.173549|0.084821|0.000000|0.000000|0.000000|0.000000|0.147879|0.042411|0.000000|0.281250|0.153460|0.000000|0.000000|0.000000,0.000000|0.090960|0.025670|0.000000|0.173549|0.084821|0.000000|0.000000|0.000000|0.000000|0.147879|0.042411|0.000000|0.281250|0.153460|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-15.0,-1.0,-5.0,10.07501497062745,9.929546307565925,0.9977678566106728,0.884598220033305,0.8200334821428571,1.0,0.8845982402563095,0.8200334821428571,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.002790|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.538504|0.000000|0.295759|0.047433|0.000000|0.061384|0.054129,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.141183|0.281808|0.000000|0.218750|0.358259|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.141183|0.281808|0.000000|0.218750|0.358259|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-20.0,-1.0,-6.0,10.211924260021886,9.91189993668743,1.0,0.8556919736521584,0.9740513392857143,1.0,0.8556919763130801,0.9740513392857143,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.593750|0.000000|0.048549|0.042411|0.000000|0.003348|0.311942,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.012835|0.265625|0.000000|0.039062|0.682478|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.012835|0.265625|0.000000|0.039062|0.682478|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,0.0,-3.0,-5.0,10.62131385385828,11.68151657241709,0.5058035744088036,0.8171875109629971,0.5223214285714286,0.5,0.8171875178813934,0.5223214285714286,0.200000|1.000000,0.000000|0.045759|0.018973|0.000000|0.553013|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.023438|0.000000|0.356585|0.000000|0.000000|0.000000|0.002232,0.000000|0.058594|0.000000|0.000000|0.538504|0.027902|0.000000|0.000000|0.000000|0.000000|0.027344|0.000000|0.000000|0.330915|0.016741|0.000000|0.000000|0.000000,0.000000|0.058594|0.000000|0.000000|0.538504|0.027902|0.000000|0.000000|0.000000|0.000000|0.027344|0.000000|0.000000|0.330915|0.016741|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-15.0,0.0,-7.0,10.813815155801983,10.78330863613677,1.0,0.6808035948446819,1.0,1.0,0.6808035948446819,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.068080|0.000000|0.000000|0.267857|0.000000|0.000000|0.664062,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.404018|0.000000|0.000000|0.595982,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.404018|0.000000|0.000000|0.595982
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-10.0,-2.0,-7.0,10.558525034400436,10.67814297568419,0.7419642861932516,0.8813616138483796,0.8479352678571429,0.75,0.8813616239598819,0.8479352678571429,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.304129|0.001116|0.000000|0.000000|0.017299|0.000000|0.000000|0.550781|0.000000|0.000000|0.000000|0.000000|0.000000|0.126674,0.000000|0.001674|0.126116|0.000000|0.009487|0.175223|0.000000|0.000000|0.000000|0.000000|0.108817|0.170201|0.000000|0.184152|0.224330|0.000000|0.000000|0.000000,0.000000|0.001674|0.126116|0.000000|0.009487|0.175223|0.000000|0.000000|0.000000|0.000000|0.108817|0.170201|0.000000|0.184152|0.224330|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-20.0,-1.0,-5.5,10.179209717674162,9.89842681614754,1.0,0.872209830475705,0.896484375,1.0,0.8722098208963871,0.896484375,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.574219|0.000000|0.169085|0.043527|0.000000|0.037946|0.175223,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.064174|0.296875|0.000000|0.142857|0.496094|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.064174|0.296875|0.000000|0.142857|0.496094|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-15.0,0.0,-6.5,10.813815155801983,10.78330863613677,1.0,0.6808035948446819,1.0,1.0,0.6808035948446819,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.068080|0.000000|0.000000|0.267857|0.000000|0.000000|0.664062,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.404018|0.000000|0.000000|0.595982,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.404018|0.000000|0.000000|0.595982
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,0.0,-2.0,-7.0,11.084552311262724,11.716607203278095,0.5062500017562083,0.7880580467837197,0.7522321428571429,0.5,0.7880580590239593,0.7522321428571429,0.200000|1.000000,0.000000|0.000000|0.065848|0.000000|0.493862|0.007254|0.000000|0.000000|0.050223|0.000000|0.000000|0.152902|0.000000|0.001674|0.000000|0.000000|0.000000|0.228237,0.000000|0.000000|0.000000|0.000000|0.282366|0.305246|0.000000|0.025112|0.012277|0.000000|0.000000|0.000000|0.000000|0.183594|0.169085|0.000000|0.004464|0.017857,0.000000|0.000000|0.000000|0.000000|0.282366|0.305246|0.000000|0.025112|0.012277|0.000000|0.000000|0.000000|0.000000|0.183594|0.169085|0.000000|0.004464|0.017857
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-10.0,-2.0,-6.5,10.495375271689163,11.038257436565955,0.7129464302478092,0.8724330434841769,0.8005022321428571,0.7000000178813934,0.8724330349692276,0.8005022321428571,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.356027|0.000000|0.000000|0.000000|0.002790|0.000000|0.000000|0.481585|0.000000|0.042969|0.000000|0.000000|0.000000|0.116629,0.000000|0.082031|0.068080|0.000000|0.135045|0.089844|0.000000|0.000000|0.000000|0.000000|0.060268|0.151786|0.000000|0.121652|0.291295|0.000000|0.000000|0.000000,0.000000|0.082031|0.068080|0.000000|0.135045|0.089844|0.000000|0.000000|0.000000|0.000000|0.060268|0.151786|0.000000|0.121652|0.291295|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-20.0,-1.0,-5.0,10.058864052721178,9.948958904140634,1.0,0.8850446487111705,0.8214285714285714,1.0,0.8850446694663593,0.8214285714285714,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.540737|0.000000|0.295759|0.047991|0.000000|0.061384|0.054129,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.151228|0.273996|0.000000|0.205915|0.368862|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.151228|0.273996|0.000000|0.205915|0.368862|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-15.0,0.0,-6.0,10.788198940156157,10.777292843469333,1.0,0.681138416486127,0.9952566964285714,1.0,0.6811384143573898,0.9952566964285714,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.068638|0.000000|0.002232|0.266183|0.000000|0.007254|0.655692,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.003906|0.401786|0.000000|0.005580|0.588728,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.003906|0.401786|0.000000|0.005580|0.588728
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-15.0,0.0,-5.5,10.777292843469333,10.84440797993769,1.0,0.6861607357859612,0.9388950892857143,1.0,0.686160717691694,0.9388950892857143,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.069196|0.000000|0.019531|0.272879|0.000000|0.102679|0.535714,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.047991|0.382812|0.000000|0.074219|0.494978,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.047991|0.382812|0.000000|0.074219|0.494978
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-20.0,0.0,-7.0,10.813815155801983,10.78330863613677,1.0,0.6808035948446819,1.0,1.0,0.6808035948446819,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.068080|0.000000|0.000000|0.267857|0.000000|0.000000|0.664062,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.404018|0.000000|0.000000|0.595982,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.404018|0.000000|0.000000|0.595982
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,0.0,-2.0,-6.5,11.02517574292411,11.348998070292385,0.5062500018892544,0.7930803708732128,0.6908482142857143,0.5,0.7930803756628718,0.6908482142857143,0.200000|1.000000,0.000000|0.000000|0.055804|0.000000|0.549665|0.003348|0.000000|0.000000|0.008371|0.000000|0.000000|0.116071|0.000000|0.068638|0.000000|0.000000|0.000000|0.198103,0.000000|0.000000|0.000000|0.000000|0.467076|0.136161|0.000000|0.016741|0.005022|0.000000|0.000000|0.000000|0.000000|0.128906|0.233259|0.000000|0.005580|0.007254,0.000000|0.000000|0.000000|0.000000|0.467076|0.136161|0.000000|0.016741|0.005022|0.000000|0.000000|0.000000|0.000000|0.128906|0.233259|0.000000|0.005580|0.007254
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-10.0,-2.0,-6.0,10.565892646295023,11.10157570413907,0.6892857164410608,0.8585937592600074,0.7145647321428571,0.7000000178813934,0.8585937581956387,0.7145647321428571,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.387277|0.000000|0.000000|0.000000|0.001116|0.000000|0.000000|0.361049|0.000000|0.183594|0.000000|0.000000|0.000000|0.066964,0.000000|0.075893|0.053013|0.000000|0.134487|0.111607|0.000000|0.000000|0.000000|0.000000|0.089844|0.074219|0.000000|0.270647|0.190290|0.000000|0.000000|0.000000,0.000000|0.075893|0.053013|0.000000|0.134487|0.111607|0.000000|0.000000|0.000000|0.000000|0.089844|0.074219|0.000000|0.270647|0.190290|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-15.0,0.0,-5.0,10.768651020745017,10.50123370037979,0.9852678568235466,0.6983259133994579,0.8563058035714286,1.0,0.6983259341546467,0.8563058035714286,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.018415|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.072545|0.000000|0.064174|0.263951|0.000000|0.204799|0.376116,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.146763|0.344866|0.000000|0.140625|0.367746,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.146763|0.344866|0.000000|0.140625|0.367746
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-20.0,0.0,-6.5,10.813815155801983,10.78330863613677,1.0,0.6808035948446819,1.0,1.0,0.6808035948446819,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.068080|0.000000|0.000000|0.267857|0.000000|0.000000|0.664062,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.404018|0.000000|0.000000|0.595982,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.404018|0.000000|0.000000|0.595982
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,0.0,-2.0,-6.0,10.818719294736121,11.324483643003438,0.5062500024214387,0.7945312596857548,0.5887276785714286,0.5,0.7945312671363354,0.5887276785714286,0.200000|1.000000,0.000000|0.000558|0.038504|0.000000|0.576451|0.001116|0.000000|0.000000|0.000558|0.000000|0.000000|0.035714|0.000000|0.245536|0.000000|0.000000|0.000000|0.101562,0.000000|0.000000|0.000000|0.000000|0.485491|0.112165|0.000000|0.026228|0.001116|0.000000|0.000000|0.000000|0.000000|0.310826|0.064174|0.000000|0.000000|0.000000,0.000000|0.000000|0.000000|0.000000|0.485491|0.112165|0.000000|0.026228|0.001116|0.000000|0.000000|0.000000|0.000000|0.310826|0.064174|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-10.0,-2.0,-5.5,10.514427124108327,11.100801346680859,0.6691964304606829,0.8465401881507465,0.6353236607142857,0.6499999761581421,0.8465401934725898,0.6353236607142857,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.413504|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.251674|0.000000|0.315848|0.000000|0.000000|0.000000|0.018973,0.000000|0.033482|0.071429|0.000000|0.283482|0.049107|0.000000|0.000000|0.000000|0.000000|0.040737|0.087054|0.000000|0.371652|0.063058|0.000000|0.000000|0.000000,0.000000|0.033482|0.071429|0.000000|0.283482|0.049107|0.000000|0.000000|0.000000|0.000000|0.040737|0.087054|0.000000|0.371652|0.063058|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-15.0,3.0,-7.0,11.39421156224443,11.473168790839104,0.9794642840112958,0.6000000238418579,1.0,1.0,0.6000000238418579,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.025670|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.974330,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-20.0,0.0,-6.0,10.788198940156157,10.777292843469333,1.0,0.681138416486127,0.9952566964285714,1.0,0.6811384143573898,0.9952566964285714,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.068638|0.000000|0.002232|0.266183|0.000000|0.007254|0.655692,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.003906|0.401786|0.000000|0.005580|0.588728,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.003906|0.401786|0.000000|0.005580|0.588728
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-15.0,3.0,-6.5,11.39421156224443,11.473168790839104,0.9794642840112958,0.6000000238418579,1.0,1.0,0.6000000238418579,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.025670|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.974330,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,0.0,-2.0,-5.5,10.811175386461791,11.750163877333314,0.5062500026875308,0.7984375128788608,0.5234375,0.5,0.7984375134110451,0.5234375,0.200000|1.000000,0.000000|0.001674|0.017299|0.000000|0.597656|0.000558|0.000000|0.000000|0.000000|0.000000|0.000000|0.001116|0.000000|0.353795|0.000000|0.000000|0.000000|0.027902,0.000000|0.000000|0.000000|0.000000|0.590402|0.031250|0.000000|0.003348|0.000000|0.000000|0.000000|0.000000|0.000000|0.354911|0.015625|0.000000|0.004464|0.000000,0.000000|0.000000|0.000000|0.000000|0.590402|0.031250|0.000000|0.003348|0.000000|0.000000|0.000000|0.000000|0.000000|0.354911|0.015625|0.000000|0.004464|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-20.0,0.0,-5.5,10.777292843469333,10.84440797993769,1.0,0.6861607357859612,0.9388950892857143,1.0,0.686160717691694,0.9388950892857143,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.069196|0.000000|0.019531|0.272879|0.000000|0.102679|0.535714,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.047991|0.382812|0.000000|0.074219|0.494978,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.047991|0.382812|0.000000|0.074219|0.494978
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-10.0,-2.0,-5.0,10.636883820073615,11.112422382030065,0.6428571444536958,0.8321428692766598,0.5864955357142857,0.6499999761581421,0.8321428724697658,0.5864955357142857,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.446429|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.166853|0.000000|0.380580|0.000000|0.000000|0.000000|0.006138,0.000000|0.067522|0.005022|0.000000|0.287946|0.077009|0.000000|0.000000|0.000000|0.000000|0.082589|0.005580|0.000000|0.388951|0.085379|0.000000|0.000000|0.000000,0.000000|0.067522|0.005022|0.000000|0.287946|0.077009|0.000000|0.000000|0.000000|0.000000|0.082589|0.005580|0.000000|0.388951|0.085379|0.000000|0.000000|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-15.0,3.0,-6.0,11.348998070292385,11.42525085093213,0.9785714271877494,0.6000000238418579,0.9958147321428571,1.0,0.6000000238418579,0.9958147321428571,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.026786|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.008371|0.964844,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.008371|0.991629,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.008371|0.991629
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-20.0,0.0,-5.0,10.732281244647082,10.442067862154198,1.0,0.6984375204358783,0.8655133928571429,1.0,0.6984375417232513,0.8655133928571429,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.073103|0.000000|0.064174|0.281808|0.000000|0.204799|0.376116,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.137835|0.354353|0.000000|0.131138|0.376674,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.137835|0.354353|0.000000|0.131138|0.376674
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,0.0,-2.0,-5.0,10.735276160560298,11.581720235411728,0.507142858845847,0.7991071545651981,0.5053013392857143,0.5,0.7991071556295667,0.5053013392857143,0.200000|1.000000,0.000000|0.001116|0.002232|0.000000|0.612165|0.000558|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.376116|0.000000|0.000000|0.000000|0.007812,0.000000|0.000000|0.000000|0.000000|0.615513|0.006696|0.000000|0.002790|0.000000|0.000000|0.000000|0.000000|0.000000|0.369420|0.003906|0.000000|0.001674|0.000000,0.000000|0.000000|0.000000|0.000000|0.615513|0.006696|0.000000|0.002790|0.000000|0.000000|0.000000|0.000000|0.000000|0.369420|0.003906|0.000000|0.001674|0.000000
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-10.0,-1.0,-7.0,11.28663025108845,11.456374694609615,0.7053571440545576,0.7434151907052312,0.875,0.7000000178813934,0.7434151923017842,0.875,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.250000|0.000000|0.000000|0.000000|0.118304|0.000000|0.000000|0.229911|0.000000|0.000000|0.007254|0.000000|0.000000|0.394531,0.000000|0.000000|0.000000|0.000000|0.041295|0.227121|0.000000|0.052455|0.054129|0.000000|0.000000|0.000000|0.000000|0.049665|0.398996|0.000000|0.106585|0.069754,0.000000|0.000000|0.000000|0.000000|0.041295|0.227121|0.000000|0.052455|0.054129|0.000000|0.000000|0.000000|0.000000|0.049665|0.398996|0.000000|0.106585|0.069754
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-15.0,3.0,-5.5,11.285055775224215,11.465968308587632,0.9754464280392442,0.6000000238418579,0.9436383928571429,1.0,0.6000000238418579,0.9436383928571429,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.004464|0.026228|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.108259|0.861049,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.112723|0.887277,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.112723|0.887277
RL_LCE_Quest8_PruneQuant-20251025-164022,midtrain,wikitext,-20.0,3.0,-7.0,11.457973072659987,11.426844886625528,1.0,0.6003348449511188,1.0,1.0,0.6003348449511188,1.0,0.200000|1.000000,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.001674|0.000000|0.000000|0.998326,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.001674|0.000000|0.000000|0.998326,0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.001674|0.000000|0.000000|0.998326
